quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
279	0.5	94	93	5/8	5/8	6/8	2	1	1/8			1/8	1		4	52	E3	3	1278
279	0.5	94	93	5/8	5/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	1278
279	0.5	94	93	5/8	5/8	6/8	1	2	1/8			1/8	1		5	71	B4	4	1275
279	0.25	94	93	5/8	5/8	6/8	1	1	1/16			1/16	1		1	79	G5	5	1271
1117/4	0.25	94	93	11/16	11/16	6/8	1	1	1/16			1/16	1		8	80	G#5	5	1272
559/2	1.5	95	94	0	0	6/8	2	1	3/8			1/4	3/2	1	-1	53	F3	3	1281
559/2	1.5	95	94	0	0	6/8	2	1	3/8			1/4	3/2		0	60	C4	4	1281
559/2	1.5	95	94	0	0	6/8	1	1	3/8			1/4	3/2	1	3	69	A4	4	1279
559/2	1.5	95	94	0	0	6/8	1	1	3/8			1/4	3/2		5	83	B5	5	1279
281	0.5	95	94	3/8	3/8	6/8	2	2	1/8			1/8	1	-1	-1	53	F3	3	1285
281	0.5	95	94	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	1282
281	0.5	95	94	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	3	69	A4	4	1280
281	0.5	95	94	3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	1280
563/2	0.75	95	94	1/2	1/2	6/8	2	1	3/16			1/8	3/2		5	59	B3	3	1283
1129/4	0.25	95	94	11/16	11/16	6/8	2	1	1/16			1/16	1		0	60	C4	4	1284
565/2	1.5	96	95	0	0	6/8	1	1	3/8			1/4	3/2		-1	41	F2	2	1286
565/2	1.5	96	95	0	0	6/8	2	2	3/8			1/4	3/2		-4	56	Ab3	3	1294
565/2	1.0	96	95	0	0	6/8	2	1	1/4			1/4	1		0	60	C4	4	1291
567/2	0.5	96	95	1/4	1/4	6/8	2	1	1/8			1/8	1		2	50	D3	3	1292
284	1.5	96	95	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1293
284	1.5	96	95	3/8	3/8	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	1293
284	1.5	96	95	3/8	3/8	6/8	1	2	3/8			1/4	3/2	1	-4	68	Ab4	4	1290
284	0.5	96	95	3/8	3/8	6/8	1	1	1/8			1/8	1		0	72	C5	5	1287
569/2	0.75	96	95	1/2	1/2	6/8	1	1	3/16			1/8	3/2		2	74	D5	5	1288
1141/4	0.25	96	95	11/16	11/16	6/8	1	1	1/16			1/16	1		4	76	E5	5	1289
571/2	1.5	97	96	0	0	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1302
571/2	1.5	97	96	0	0	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	1302
571/2	1.5	97	96	0	0	6/8	1	2	3/8			1/4	3/2	-1	-4	68	Ab4	4	1300
571/2	0.5	97	96	0	0	6/8	1	1	1/8			1/8	1		4	76	E5	5	1295
286	1.0	97	96	1/8	1/8	6/8	1	1	1/4			1/4	1		2	74	D5	5	1296
287	1.5	97	96	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	41	F2	2	1303
287	1.5	97	96	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1303
287	1.5	97	96	3/8	3/8	6/8	1	2	3/8			1/4	3/2		-4	56	Ab3	3	1301
287	1.5	97	96	3/8	3/8	6/8	1	2	3/8			1/4	3/2		5	59	B3	3	1301
287	0.5	97	96	3/8	3/8	6/8	1	1	1/8			1/8	1		2	62	D4	4	1297
575/2	0.75	97	96	1/2	1/2	6/8	1	1	3/16			1/8	3/2		4	64	E4	4	1298
1153/4	0.25	97	96	11/16	11/16	6/8	1	1	1/16			1/16	1		-1	65	F4	4	1299
577/2	1.5	98	97	0	0	6/8	2	1	3/8			1/4	3/2		-5	37	Db2	2	1311
577/2	1.5	98	97	0	0	6/8	2	1	3/8			1/4	3/2		-5	49	Db3	3	1311
577/2	1.5	98	97	0	0	6/8	1	2	3/8			1/4	3/2		1	55	G3	3	1309
577/2	1.5	98	97	0	0	6/8	1	2	3/8			1/4	3/2		-2	58	Bb3	3	1309
577/2	1.0	98	97	0	0	6/8	1	1	1/4			1/4	1		-1	65	F4	4	1304
579/2	0.5	98	97	1/4	1/4	6/8	1	1	1/8			1/8	1		1	55	G3	3	1305
290	1.5	98	97	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-5	61	Db4	4	1312
290	1.5	98	97	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-1	65	F4	4	1312
290	1.5	98	97	3/8	3/8	6/8	1	2	3/8			1/4	3/2		-2	70	Bb4	4	1310
290	0.5	98	97	3/8	3/8	6/8	1	1	1/8			1/8	1		-1	77	F5	5	1306
581/2	0.75	98	97	1/2	1/2	6/8	1	1	3/16			1/8	3/2		1	79	G5	5	1307
1165/4	0.25	98	97	11/16	11/16	6/8	1	1	1/16			1/16	1		3	81	A5	5	1308
583/2	1.5	99	98	0	0	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	1321
583/2	1.5	99	98	0	0	6/8	2	1	3/8			1/4	3/2		-1	65	F4	4	1321
583/2	1.5	99	98	0	0	6/8	1	2	3/8			1/4	3/2		5	71	B4	4	1318
583/2	0.5	99	98	0	0	6/8	1	1	1/8			1/8	1		3	81	A5	5	1313
292	1.0	99	98	1/8	1/8	6/8	1	1	1/4			1/4	1		1	79	G5	5	1314
293	1.5	99	98	3/8	3/8	6/8	2	2	3/8			1/4	3/2		-5	49	Db3	3	1324
293	1.0	99	98	3/8	3/8	6/8	2	1	1/4			1/4	1	1	5	59	B3	3	1322
293	1.0	99	98	3/8	3/8	6/8	1	2	1/4			1/4	1		-1	65	F4	4	1319
293	0.5	99	98	3/8	3/8	6/8	1	1	1/8			1/8	1		1	67	G4	4	1315
587/2	0.75	99	98	1/2	1/2	6/8	1	1	3/16			1/8	3/2		3	69	A4	4	1316
294	0.5	99	98	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	1323
294	0.5	99	98	5/8	5/8	6/8	1	2	1/8			1/8	1		4	64	E4	4	1320
1177/4	0.25	99	98	11/16	11/16	6/8	1	1	1/16			1/16	1		-2	70	Bb4	4	1317
589/2	1.5	100	99	0	0	6/8	2	1	3/8			1/4	3/2		3	45	A2	2	1334
589/2	1.5	100	99	0	0	6/8	2	1	3/8			1/4	3/2		0	48	C3	3	1334
589/2	0.5	100	99	0	0	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	1331
589/2	0.5	100	99	0	0	6/8	1	1	1/8			1/8	1		1	67	G4	4	1325
589/2	0.5	100	99	0	0	6/8	1	1	1/8			1/8	1		0	72	C5	5	1325
295	0.5	100	99	1/8	1/8	6/8	1	1	1/8			1/8	1		-3	63	Eb4	4	1326
295	1.0	100	99	1/8	1/8	6/8	1	2	1/4			1/4	1	1	-3	63	Eb4	4	1332
591/2	0.5	100	99	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-3	75	Eb5	5	1327
296	1.5	100	99	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-4	44	Ab2	2	1335
296	1.5	100	99	3/8	3/8	6/8	2	1	3/8			1/4	3/2		0	48	C3	3	1335
296	1.5	100	99	3/8	3/8	6/8	2	1	3/8			1/4	3/2		6	54	F#3	3	1335
296	1.5	100	99	3/8	3/8	6/8	1	2	3/8			1/4	3/2	-1	-3	63	Eb4	4	1333
296	0.5	100	99	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	-3	75	Eb5	5	1328
593/2	0.75	100	99	1/2	1/2	6/8	1	1	3/16			1/8	3/2		2	74	D5	5	1329
1189/4	0.25	100	99	11/16	11/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	1330
595/2	1.5	101	100	0	0	6/8	2	1	3/8			1/4	3/2		1	43	G2	2	1340
595/2	1.5	101	100	0	0	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	1340
595/2	1.5	101	100	0	0	6/8	1	2	3/8			1/4	3/2		2	62	D4	4	1339
595/2	1.5	101	100	0	0	6/8	1	2	3/8			1/4	3/2		-4	68	Ab4	4	1339
595/2	1.0	101	100	0	0	6/8	1	1	1/4			1/4	1		0	72	C5	5	1336
597/2	0.5	101	100	1/4	1/4	6/8	1	1	1/8			1/8	1		5	71	B4	4	1337
299	1.5	101	100	3/8	3/8	6/8	2	1	3/8		3/16_c64_1	1/4	3/2		1	31	G1	1	1341
299	1.5	101	100	3/8	3/8	6/8	2	1	3/8		3/16_c64_2	1/4	3/2		1	43	G2	2	1342
300	0.5	101	100	5/8	5/8	6/8	1	1	1/8			1/8	1		-4	56	Ab3	3	1338
601/2	1.5	102	101	0	0	6/8	2	1	3/8		3/16_c64_1	1/4	3/2		1	31	G1	1	1346
601/2	1.5	102	101	0	0	6/8	2	1	3/8		3/16_c64_2	1/4	3/2		1	43	G2	2	1347
601/2	1.5	102	101	0	0	6/8	1	1	3/8			1/4	3/2	1	-1	65	F4	4	1343
302	1.0	102	101	3/8	3/8	6/8	2	1	1/4		1/8_c64_1	1/4	1		1	31	G1	1	1348
302	1.0	102	101	3/8	3/8	6/8	2	1	1/4		1/8_c64_2	1/4	1		1	43	G2	2	1349
302	1.0	102	101	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-1	65	F4	4	1344
303	0.5	102	101	5/8	5/8	6/8	1	1	1/8			1/8	1		4	64	E4	4	1345
607/2	3.0	103	102	0	0	6/8	2	1	3/4			1/2	3/2	1	-1	53	F3	3	1354
607/2	3.0	103	102	0	0	6/8	2	1	3/4			1/2	3/2	-1	5	59	B3	3	1354
607/2	3.0	103	102	0	0	6/8	1	2	3/4			1/2	3/2		-3	63	Eb4	4	1353
607/2	1.5	103	102	0	0	6/8	1	1	3/8			1/4	3/2	1	8	68	G#4	4	1350
305	1.0	103	102	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	8	68	G#4	4	1351
306	0.5	103	102	5/8	5/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	1352
613/2	1.5	104	103	0	0	6/8	2	1	3/8			1/4	3/2	-1	-1	53	F3	3	1359
613/2	1.5	104	103	0	0	6/8	2	1	3/8			1/4	3/2		-4	56	Ab3	3	1359
613/2	1.5	104	103	0	0	6/8	1	2	3/8			1/4	3/2		2	62	D4	4	1358
613/2	0.5	104	103	0	0	6/8	1	1	1/8			1/8	1		10	70	A#4	4	1355
307	1.0	104	103	1/8	1/8	6/8	1	1	1/4			1/4	1		5	71	B4	4	1356
308	1.5	104	103	3/8	3/8	6/8	2	1	3/8		3/16_c64_1	1/4	3/2		1	31	G1	1	1360
308	1.5	104	103	3/8	3/8	6/8	2	1	3/8		3/16_c64_2	1/4	3/2		1	43	G2	2	1361
309	0.5	104	103	5/8	5/8	6/8	1	1	1/8			1/8	1		5	47	B2	2	1357
619/2	1.5	105	104	0	0	6/8	2	1	3/8		3/16_c64_1	1/4	3/2		1	31	G1	1	1365
619/2	1.5	105	104	0	0	6/8	2	1	3/8		3/16_c64_2	1/4	3/2		1	43	G2	2	1366
619/2	1.5	105	104	0	0	6/8	1	1	3/8			1/4	3/2	1	-4	56	Ab3	3	1362
311	1.0	105	104	3/8	3/8	6/8	2	1	1/4		1/8_c64_1	1/4	1		1	31	G1	1	1367
311	1.0	105	104	3/8	3/8	6/8	2	1	1/4		1/8_c64_2	1/4	1		1	43	G2	2	1368
311	1.0	105	104	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-4	56	Ab3	3	1363
312	0.5	105	104	5/8	5/8	6/8	1	1	1/8			1/8	1		1	55	G3	3	1364
625/2	3.0	106	105	0	0	6/8	2	1	3/4			1/2	3/2		-4	44	Ab2	2	1373
625/2	3.0	106	105	0	0	6/8	2	1	3/4			1/2	3/2		2	50	D3	3	1373
625/2	3.0	106	105	0	0	6/8	1	2	3/4			1/2	3/2		6	54	F#3	3	1372
625/2	1.5	106	105	0	0	6/8	1	1	3/8			1/4	3/2	1	5	59	B3	3	1369
314	1.0	106	105	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	5	59	B3	3	1370
315	0.5	106	105	5/8	5/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	1371
631/2	1.5	107	106	0	0	6/8	2	1	3/8			1/4	3/2		1	31	G1	1	1377
631/2	1.5	107	106	0	0	6/8	2	1	3/8			1/4	3/2		1	43	G2	2	1377
631/2	1.5	107	106	0	0	6/8	1	2	3/8			1/4	3/2		-1	53	F3	3	1376
631/2	1.5	107	106	0	0	6/8	1	2	3/8			1/4	3/2		5	59	B3	3	1376
631/2	0.5	107	106	0	0	6/8	1	1	1/8			1/8	1		7	61	C#4	4	1374
316	1.0	107	106	1/8	1/8	6/8	1	1	1/4			1/4	1		2	62	D4	4	1375
317	1.5	107	106	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-4	32	Ab1	1	1378
317	1.5	107	106	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-4	44	Ab2	2	1378
637/2	1.5	108	107	0	0	6/8	2	1	3/8			1/4	3/2		1	31	G1	1	1380
637/2	1.5	108	107	0	0	6/8	2	1	3/8			1/4	3/2		1	43	G2	2	1380
320	1.5	108	107	3/8	3/8	6/8	2	1	3/8			1/4	3/2		-3	39	Eb2	2	1381
320	1.5	108	107	3/8	3/8	6/8	1	1	3/8			1/4	3/2		-3	51	Eb3	3	1379
643/2	1.5	109	108	0	0	6/8	2	1	3/8			1/4	3/2	1	5	35	B1	1	1385
643/2	1.5	109	108	0	0	6/8	1	1	3/8			1/4	3/2	1	5	47	B2	2	1382
323	1.0	109	108	3/8	3/8	6/8	2	1	1/4			1/4	1	-1	5	35	B1	1	1386
323	1.0	109	108	3/8	3/8	6/8	1	1	1/4			1/4	1	-1	5	47	B2	2	1383
324	0.5	109	108	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	29	F1	1	1387
324	0.5	109	108	5/8	5/8	6/8	1	1	1/8			1/8	1		-1	41	F2	2	1384
649/2	3.0	110	109	0	0	6/8	2	1	3/4			1/2	3/2		-4	32	Ab1	1	1389
649/2	3.0	110	109	0	0	6/8	1	1	3/4			1/2	3/2		-4	44	Ab2	2	1388
655/2	1.5	111	110	0	0	6/8	2	1	3/8			1/4	3/2	1	1	31	G1	1	1392
655/2	1.5	111	110	0	0	6/8	1	1	3/8			1/4	3/2	1	1	43	G2	2	1390
329	0.5	111	110	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	1	31	G1	1	1393
329	0.5	111	110	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	1	43	G2	2	1391
661/2	0.5	112	111	0	0	6/8	2	1	1/8			1/8	1		1	31	G1	1	1394
661/2	0.5	112	111	0	0	6/8	2	1	1/8			1/8	1		1	43	G2	2	1394
332	0.5	112	111	3/8	3/8	6/8	2	1	1/8			1/8	1		1	31	G1	1	1395
332	0.5	112	111	3/8	3/8	6/8	2	1	1/8			1/8	1		1	43	G2	2	1395
