key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
3682	e	I	64	61	51	83.6	16	35	1 7 6 5 4 3 2 1 4 3 2 1 6 5 1 2 1 2 1 2 1 2 1 4 5 4 5 4 5 4 5 4 b3 2 1 2 b3 4 5 b3 2 1 2 b3 4 5 1 7 6 5 4 3 2 1 4 3 2 1 6 5 1	['1 7 6 5 4 3 2 1', '4 3 2 1', '6 5', '1 1 2 1 2 1 2 1 2 1', '4 5 4 5 4 5 4 5 4 b3 2 1 2 b3 4 4 5', 'b3 2 1 2 b3 4 4 5', '1 7 6 5 4 3 2 1', '4 3 2 1', '6 5']	['I IM2 vi7 vi2 vii%43 I6 V43 V7/IV', 'IV I6 V43 I', 'V43/V V7', 'I V2/V V64 V2/V V64(+6) V2/V V64 V2/V V64(+6) V2/V', 'V2 I64 V2 I64(+6) V2 I64 V2 I64(+6) V2 I/bIII IM2/bIII vi/bIII IM2/bIII vi6/bIII V/V/bIII V7/V/bIII V', 'I/bIII IM2/bIII vi/bIII IM2/bIII vi6/bIII V/V/bIII V7/V/bIII V', 'I IM2 vi7 vi2 vii%43 I6 V43 V7/IV', 'IV I6 V43 I', 'V43/V V7']	['1 1 2', '1 2', '1 2', '1 2', '4 5', '4 5', '4 5', '4 5', '1 2 b3 4 4 5', '1 2 b3 4 4 5']	['I V2/V V64', 'V2/V V64(+6)', 'V2/V V64', 'V2/V V64(+6)', 'V2 I64', 'V2 I64(+6)', 'V2 I64', 'V2 I64(+6)', 'vi/bIII IM2/bIII vi6/bIII V/V/bIII V7/V/bIII V', 'vi/bIII IM2/bIII vi6/bIII V/V/bIII V7/V/bIII V']	['1 7 6 5 4 3 2 1', '4 3 2 1', '6 5', '2 1', '2 1', '2 1', '2 1', '5 4', '5 4', '5 4', '5 4 b3 2 1', 'b3 2 1', '1 7 6 5 4 3 2 1', '4 3 2 1', '6 5']	['I IM2 vi7 vi2 vii%43 I6 V43 V7/IV', 'IV I6 V43 I', 'V43/V V7', 'V64 V2/V', 'V64(+6) V2/V', 'V64 V2/V', 'V64(+6) V2/V', 'I64 V2', 'I64(+6) V2', 'I64 V2', 'I64(+6) V2 I/bIII IM2/bIII vi/bIII', 'I/bIII IM2/bIII vi/bIII', 'I IM2 vi7 vi2 vii%43 I6 V43 V7/IV', 'IV I6 V43 I', 'V43/V V7']	('grieg_lyric_pieces', 'op54n05', 27)	('grieg_lyric_pieces', 'op54n05', 90)
3683	e	i	26	23	1	4.3	1	0	1 5 1 5 1 5 1 5 1 5 b2 ##6 #3 #7 #4 5 1 5 1 5 1 5 1	['#4 5 5']	['viio7/V V(64) V7']	['#4 5 5']	['viio7/V V(64) V7']	[]	[]	('grieg_lyric_pieces', 'op54n05', 91)	('grieg_lyric_pieces', 'op54n05', 117)
3684	C	I	171	164	3	1.8	0	3	1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 6 2 6 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 7 6 3 2 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1 4 1	['7 6', '3 2 1']	['V64/VI VI', 'iii ii I(4)']	[]	[]	['7 6', '3 2 1']	['V64/VI VI', 'iii ii I(4)']	('grieg_lyric_pieces', 'op54n06', 0)	('grieg_lyric_pieces', 'op54n06', 170)
3685	d	i	98	70	23	32.9	9	14	3 6 4 2 3 1 5 1 5 3 6 4 2 3 1 3 5 1 5 #6 5 #6 5 4 7 4 3 2 1 7 6 2 5 3 4 2 1 5 1 5 3 4 2 1 3 5 #5 #7 4 7 b2 5 1 3 7 b7 6 2 5 #7 2 4 #4 5 3 5 4 6 5 1	['2 3', '2 3', '5 5 #6 #6 #6 5 5 #6 5 4', '4 4 4 3 3 2 2 1 1 7 7 6 6', '3 4', '2 1', '3 4', '2 1', '5 #5 #5 #5', '7 b7 6', '4 #4 5 5', '5 5 4', '6 5 5']	['#viio6 i6', '#viio6 i6', 'v v7 IV6 IV6(+6) IV6 V V7 IV6 V iv7', 'iv7 iio6 bII6 V7/VI i6 ii%7 #viio6 ii7/VII viio6/VII ii7/VI viio6/VI VIM7 It6', 'i6 ii%65', '#viio6 i', 'i6 ii%65', '#viio6 i', 'V7 vii%2/#VII ii43/#VII IV6/#VII', 'vii%2/bII viio2/bII V/bII', 'iv7 Ger7 V(4) V', 'ii%7/iv V43/iv bII6', 'Fr6 V(4) V7']	['2 3', '2 3', '5 5 #6 #6 #6', '5 5 #6', '3 4', '3 4', '5 #5 #5 #5', '4 #4 5 5']	['#viio6 i6', '#viio6 i6', 'v v7 IV6 IV6(+6) IV6', 'V V7 IV6', 'i6 ii%65', 'i6 ii%65', 'V7 vii%2/#VII ii43/#VII IV6/#VII', 'iv7 Ger7 V(4) V']	['#6 #6 #6 5 5', '#6 5 4', '4 4 4 3 3 2 2 1 1 7 7 6 6', '2 1', '2 1', '7 b7 6', '5 5 4', '6 5 5']	['IV6 IV6(+6) IV6 V V7', 'IV6 V iv7', 'iv7 iio6 bII6 V7/VI i6 ii%7 #viio6 ii7/VII viio6/VII ii7/VI viio6/VI VIM7 It6', '#viio6 i', '#viio6 i', 'vii%2/bII viio2/bII V/bII', 'ii%7/iv V43/iv bII6', 'Fr6 V(4) V7']	('grieg_lyric_pieces', 'op57n01', 0)	('grieg_lyric_pieces', 'op57n01', 98)
3686	d	I	52	49	26	53.1	26	0	1 5 1 #1 2 5 #2 3 5 1 5 1 #1 2 5 1 5 1 #1 2 5 #2 3 5 1 5 1 #1 2 5 6 7 1 b2 #4 #5 #6 7 1 4 5 b6 b7 1 2 b3 4 #4 #1	['1 #1 2', '#2 3', '1 #1 2', '1 #1 2', '#2 3', '1 #1 2', '5 5 5 6 7 1 b2', '#4 #5 #6 7 1', '4 5 b6 b7 1 2 b3 4 #4']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'I vii%7/V/V V7(9)/V', 'I #vii%7/ii vii%65', '#viio7/iii I6', 'I vii%7/V/V V7(9)/V', 'I(64)/V I/V V7(9) IV6 vii%7 IV64 Ger6/IV', 'V7(9)/VII IV6/VII vii%7/VII IV64/VII Ger6/IV/VII', 'V7(9)/bVII IV6/bVII V7(9)/bII IV6/bII V7(9)/IV IV6/IV V7(9)/bVI IV6/bVI V7(9)/VII']	['1 #1 2', '#2 3', '1 #1 2', '1 #1 2', '#2 3', '1 #1 2', '5 5 5 6 7 1 b2', '#4 #5 #6 7 1', '4 5 b6 b7 1 2 b3 4 #4']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'I vii%7/V/V V7(9)/V', 'I #vii%7/ii vii%65', '#viio7/iii I6', 'I vii%7/V/V V7(9)/V', 'I(64)/V I/V V7(9) IV6 vii%7 IV64 Ger6/IV', 'V7(9)/VII IV6/VII vii%7/VII IV64/VII Ger6/IV/VII', 'V7(9)/bVII IV6/bVII V7(9)/bII IV6/bII V7(9)/IV IV6/IV V7(9)/bVI IV6/bVI V7(9)/VII']	[]	[]	('grieg_lyric_pieces', 'op57n01', 99)	('grieg_lyric_pieces', 'op57n01', 150)
3687	d	VII	3	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('grieg_lyric_pieces', 'op57n01', 151)	('grieg_lyric_pieces', 'op57n01', 153)
3688	d	I	39	36	24	66.7	20	4	1 5 1 #1 2 5 #2 3 5 b7 6 b6 5 #4 5 1 5 6 7 1 b2 #4 #5 #6 7 1 4 5 b6 b7 1 2 b3 4 #4 #1	['1 #1 2', '#2 3', 'b7 6 6 b6 5 5 #4 5', '5 6 7 1 b2', '#4 #5 #6 7 1', '4 5 b6 b7 1 2 b3 4 #4']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'V2/IV vii%65/V V43/V ii%43 I64(9) I64 vii%7/V V7(9)', 'V7(9) IV6 vii%7 IV64 Ger6/IV', 'V7(9)/VII IV6/VII vii%7/VII IV64/VII Ger6/IV/VII', 'V7(9)/bVII IV6/bVII V7(9)/bII IV6/bII V7(9)/IV IV6/IV V7(9)/bVI IV6/bVI V7(9)/VII']	['1 #1 2', '#2 3', '#4 5', '5 6 7 1 b2', '#4 #5 #6 7 1', '4 5 b6 b7 1 2 b3 4 #4']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'vii%7/V V7(9)', 'V7(9) IV6 vii%7 IV64 Ger6/IV', 'V7(9)/VII IV6/VII vii%7/VII IV64/VII Ger6/IV/VII', 'V7(9)/bVII IV6/bVII V7(9)/bII IV6/bII V7(9)/IV IV6/IV V7(9)/bVI IV6/bVI V7(9)/VII']	['b7 6 6 b6 5 5 #4']	['V2/IV vii%65/V V43/V ii%43 I64(9) I64 vii%7/V']	('grieg_lyric_pieces', 'op57n01', 154)	('grieg_lyric_pieces', 'op57n01', 192)
3689	d	VII	3	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('grieg_lyric_pieces', 'op57n01', 193)	('grieg_lyric_pieces', 'op57n01', 195)
3690	d	I	19	16	8	50.0	4	4	1 5 1 #1 2 5 #2 3 5 b7 6 b6 5 #4 5 1	['1 #1 2', '#2 3', 'b7 6 6 b6 5 5 #4 5']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'V2/IV vii%65/V V43/V ii%43 I64(9) I64 vii%7/V V7(9)']	['1 #1 2', '#2 3', '#4 5']	['I #vii%7/ii vii%65', '#viio7/iii I6', 'vii%7/V V7(9)']	['b7 6 6 b6 5 5 #4']	['V2/IV vii%65/V V43/V ii%43 I64(9) I64 vii%7/V']	('grieg_lyric_pieces', 'op57n01', 196)	('grieg_lyric_pieces', 'op57n01', 214)
3691	d	i	97	72	23	31.9	9	14	3 6 4 2 3 1 5 1 5 3 6 4 2 3 1 3 5 1 5 #6 5 #6 5 4 7 4 3 2 1 7 6 2 5 3 4 2 1 5 1 5 3 4 2 1 3 5 #5 #7 4 7 b2 5 1 3 7 b7 6 2 5 2 5 #7 2 4 #4 5 3 5 4 6 5 1	['2 3', '2 3', '5 5 #6 #6 #6 5 5 #6 5 4', '4 4 4 3 3 2 2 1 1 7 7 6 6', '3 4', '2 1', '3 4', '2 1', '5 #5 #5 #5', '7 b7 6', '4 #4 5 5', '5 5 4', '6 5 5']	['#viio6 i6', '#viio6 i6', 'v v7 IV6 IV6(+6) IV6 V V7 IV6 V iv7', 'iv7 iio6 bII6 V7/VI i6 ii%7 #viio6 ii7/VII viio6/VII ii7/VI viio6/VI VIM7 It6', 'i6 ii%65', '#viio6 i', 'i6 ii%65', '#viio6 i', 'V7 vii%2/#VII ii43/#VII IV6/#VII', 'vii%2/bII viio2/bII V/bII', 'iv7 Ger7 V(4) V', 'ii%7/iv V43/iv bII6', 'Fr6 V(4) V7']	['2 3', '2 3', '5 5 #6 #6 #6', '5 5 #6', '3 4', '3 4', '5 #5 #5 #5', '4 #4 5 5']	['#viio6 i6', '#viio6 i6', 'v v7 IV6 IV6(+6) IV6', 'V V7 IV6', 'i6 ii%65', 'i6 ii%65', 'V7 vii%2/#VII ii43/#VII IV6/#VII', 'iv7 Ger7 V(4) V']	['#6 #6 #6 5 5', '#6 5 4', '4 4 4 3 3 2 2 1 1 7 7 6 6', '2 1', '2 1', '7 b7 6', '5 5 4', '6 5 5']	['IV6 IV6(+6) IV6 V V7', 'IV6 V iv7', 'iv7 iio6 bII6 V7/VI i6 ii%7 #viio6 ii7/VII viio6/VII ii7/VI viio6/VI VIM7 It6', '#viio6 i', '#viio6 i', 'vii%2/bII viio2/bII V/bII', 'ii%7/iv V43/iv bII6', 'Fr6 V(4) V7']	('grieg_lyric_pieces', 'op57n01', 215)	('grieg_lyric_pieces', 'op57n01', 312)
3692	A	I	180	108	28	25.9	10	18	1 5 1 5 #4 5 1 5 1 5 #4 5 1 5 2 5 2 5 2 4 2 6 1 b3 5 3 4 5 7 b7 6 b6 2 5 7 5 1 5 1 5 #4 5 1 5 1 5 #4 5 1 5 2 5 2 5 2 4 2 6 1 b3 5 4 5 7 b7 7 6 b6 2 5 2 5 7 5 1 5 1 5 #4 5 1 4 1 4 b3 2 5 #4 5 3 5 4 6 5 1 5 1 5 1 5 1 5 1 5 1 5 4 1	['5 #4 5 5', '5 #4 5 5', '3 4 5 5 5 5', '7 7 7 b7 b7 b7 6 6 6 b6 b6 b6', '5 #4 5 5', '5 #4 5 5', '5 5 4 5 5 5 5', '7 7 7 b7 b7 7 6 6 6 b6 b6 b6', '5 #4 5', '4 b3 b3 2 2', '5 #4 5', '5 4', '6 5 5 5 5 5', '5 4 4']	['V(4) vii%7/V V7(4) V7', 'V(64) vii%7/V V7(4) V7', 'vii%65/V/V bIIM65 V7 V7(9) V(64) V(b6)', 'V(64)/III V(b6+4)/III V(b6)/III V(64)/bIII V(b6+4)/bIII V(b6)/bIII V(64)/II V(b6+4)/II V(b6)/II V(64)/bII V/bII iv6', 'V(4) vii%7/V V7(4) V7', 'V(64) vii%7/V V7(4) V7', 'iv43/V vii%43/V/V bIIM65 V7 V7(9) V(64) V(b6)', 'V(64)/III V(b6+4)/III V(b6)/III V(64)/bIII V(b6+4)/bIII V(b6)/III V(64)/II V(b6+4)/II V(b6)/II V(64)/bII V/bII iv6', 'V(4) vii%7/V ii7/IV', 'I/IV V2(64)/IV/IV V2/IV/IV V7(94)/V V7/V', 'V vii%7/V V7(9)', '#viio43/ii ii6', '#viio43/iii iii6 V7(+6) V7 V7(9) V7(11)', 'V7(9) IV iv']	['#4 5 5', '#4 5 5', '3 4 5 5 5 5', '#4 5 5', '#4 5 5', '4 5 5 5 5', 'b7 b7 7', '#4 5', '#4 5']	['vii%7/V V7(4) V7', 'vii%7/V V7(4) V7', 'vii%65/V/V bIIM65 V7 V7(9) V(64) V(b6)', 'vii%7/V V7(4) V7', 'vii%7/V V7(4) V7', 'bIIM65 V7 V7(9) V(64) V(b6)', 'V(64)/bIII V(b6+4)/bIII V(b6)/III', 'vii%7/V ii7/IV', 'vii%7/V V7(9)']	['5 #4', '5 #4', '7 7 7 b7 b7 b7 6 6 6 b6 b6 b6', '5 #4', '5 #4', '5 5 4', '7 7 7 b7 b7', '7 6 6 6 b6 b6 b6', '5 #4', '4 b3 b3 2 2', '5 #4', '5 4', '6 5 5 5 5 5', '5 4 4']	['V(4) vii%7/V', 'V(64) vii%7/V', 'V(64)/III V(b6+4)/III V(b6)/III V(64)/bIII V(b6+4)/bIII V(b6)/bIII V(64)/II V(b6+4)/II V(b6)/II V(64)/bII V/bII iv6', 'V(4) vii%7/V', 'V(64) vii%7/V', 'iv43/V vii%43/V/V bIIM65', 'V(64)/III V(b6+4)/III V(b6)/III V(64)/bIII V(b6+4)/bIII', 'V(b6)/III V(64)/II V(b6+4)/II V(b6)/II V(64)/bII V/bII iv6', 'V(4) vii%7/V', 'I/IV V2(64)/IV/IV V2/IV/IV V7(94)/V V7/V', 'V vii%7/V', '#viio43/ii ii6', '#viio43/iii iii6 V7(+6) V7 V7(9) V7(11)', 'V7(9) IV iv']	('grieg_lyric_pieces', 'op57n02', 0)	('grieg_lyric_pieces', 'op57n02', 182)
3693	a	i	186	109	63	57.8	16	47	3 5 6 7 4 1 4 #4 5 4 3 2 1 7 6 5 1 5 #3 3 2 5 7 5 b5 4 7 1 7 4 7 3 7 5 4 5 2 5 1 5 2 #1 1 #7 7 #6 6 5 6 7 4 1 4 #4 5 4 3 2 1 7 6 5 1 5 #3 3 2 5 7 5 b5 4 7 1 7 4 7 3 7 5 4 5 2 5 1 5 2 #1 1 #7 7 #6 6 5 6 7 4 1 4 #4 5 4 3 2 1 7 6 5 1	['5 5 6 6 7 7', '4 4 #4 #4 5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5', '#3 3 2', '5 b5 4', '7 7 1 7', '5 4 5', '2 #1 1 #7 7 #6 6 5 5 6 6 7 7', '4 4 #4 #4 5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5', '#3 3 2', '5 b5 4', '7 7 1 7', '5 4 5', '2 #1 1 #7 7 #6 6 5 5 6 6 7 7', '4 4 #4 #4 5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5']	['V(6) V7 VI(#964) VI V(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V', '#vii%65/V/V #vii%65(b3)/V/V V7(13)/V', '#vii%65/V/VII #vii%65(b3)/V/VII V7(13)/VII', 'I/VII V7/III IV6/III V7(9)/III', 'V7 iv V(9)', 'vii%43/#VI #VI+6 Fr6/#iii #iii64 V2(6)/iv V7(b5)/ii Fr6 V7(6) V7 VI(#964) VI V(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(b9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V', '#vii%65/V/V #vii%65(b3)/V/V V7(13)/V', '#vii%65/V/VII #vii%65(b3)/V/VII V7(13)/VII', 'I/VII V7/III IV6/III V7(9)/III', 'V7 iv V(9)', 'vii%43/#VI #VI+6 Fr6/#iii #iii64 V2(6)/iv V7(b5)/ii Fr6 V7(6) V7 VI(#964) VI V7(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(b9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V']	['5 5 6 6 7 7', '4 4 #4 #4 5 5', '7 7 1', '4 5', '5 5 6 6 7 7', '4 4 #4 #4 5 5', '7 7 1', '4 5', '5 5 6 6 7 7', '4 4 #4 #4 5 5']	['V(6) V7 VI(#964) VI V(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(9) V', 'I/VII V7/III IV6/III', 'iv V(9)', 'V7(6) V7 VI(#964) VI V(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(b9) V', 'I/VII V7/III IV6/III', 'iv V(9)', 'V7(6) V7 VI(#964) VI V7(6)/III V7/III', 'V7(9)/VII V(6)/VII Ger7(b86) Ger7 V(b9) V']	['5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5', '#3 3 2', '5 b5 4', '1 7', '5 4', '2 #1 1 #7 7 #6 6 5 5', '5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5', '#3 3 2', '5 b5 4', '1 7', '5 4', '2 #1 1 #7 7 #6 6 5 5', '5 5 4 4 3 3 2 2 1 1 7 7 6 6 5 5']	['V(9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V', '#vii%65/V/V #vii%65(b3)/V/V V7(13)/V', '#vii%65/V/VII #vii%65(b3)/V/VII V7(13)/VII', 'IV6/III V7(9)/III', 'V7 iv', 'vii%43/#VI #VI+6 Fr6/#iii #iii64 V2(6)/iv V7(b5)/ii Fr6 V7(6) V7', 'V(b9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V', '#vii%65/V/V #vii%65(b3)/V/V V7(13)/V', '#vii%65/V/VII #vii%65(b3)/V/VII V7(13)/VII', 'IV6/III V7(9)/III', 'V7 iv', 'vii%43/#VI #VI+6 Fr6/#iii #iii64 V2(6)/iv V7(b5)/ii Fr6 V7(6) V7', 'V(b9) V V2(6) V2 i6(2) i6 VII6(+62) VII6(+6) VIM65(2) VIM65 v6(2) v6 iv6(2) iv6 V(6) V']	('grieg_lyric_pieces', 'op57n03', 0)	('grieg_lyric_pieces', 'op57n03', 185)
3694	G	I	115	82	47	57.3	23	24	5 4 2 3 b3 2 5 3 4 5 b6 6 5 1 3 5 7 2 6 1 7 1 7 4 3 4 3 4 5 4 b7 2 5 4 2 3 b3 2 5 3 4 5 b6 6 5 1 3 5 7 2 6 1 7 1 7 4 3 4 3 4 5 4 b7 2 5 4 2 3 b3 2 5 3 4 5 b6 6 5 1 5 3 2 1	['5 5 4', '2 3 b3 2', '3 3 4 5 b6 b6 6 5 5 5', '1 7 1 7', '4 3 4 3 4 4 4 5 4 4', '5 5 5 4', '2 3 b3 2', '3 3 4 5 b6 b6 6 5 5 5', '1 7 1 7', '4 3 4 3 4 4 4 5 4 4', '5 5 5 4', '2 3 b3 2', '3 3 4 5 b6 b6 6 5 5 5', '3 3 2 2 1']	['V7 vii%65/IV ii2/IV', 'Fr2/ii V43/ii Fr6/V V7/V', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V V(964) V7(94) V7', 'vi/iii V7(96)/iii vi/iii V7(96)/iii', 'vi/vi V7(96)/vi vi/vi V7(96)/vi iv iio6(b2) iio6 iio6(4b2) iio6 iv%7', 'V(4) V7 vii%65/IV ii2/IV', 'Fr2/ii V43/ii Fr6/V V7/V', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V V(964) V7(94) V7', 'vi/iii V7(96)/iii vi/iii V7(96)/iii', 'vi/vi V7(96)/vi vi/vi V7(96)/vi iv iio6(b2) iio6 iio6(4b2) iio6 iv%7', 'V(4) V7 vii%65/IV ii2/IV', 'Fr2/ii V43/ii Fr6/V V7/V', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V V(964) V7(94) V7', 'I6(6) I6 V43(9) V43 I(9)']	['2 3', '3 3 4 5 b6 b6 6', '7 1', '3 4', '3 4 4 4 5', '2 3', '3 3 4 5 b6 b6 6', '7 1', '3 4', '3 4 4 4 5', '2 3', '3 3 4 5 b6 b6 6']	['Fr2/ii V43/ii', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V', 'V7(96)/iii vi/iii', 'V7(96)/vi vi/vi', 'V7(96)/vi iv iio6(b2) iio6 iio6(4b2)', 'Fr2/ii V43/ii', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V', 'V7(96)/iii vi/iii', 'V7(96)/vi vi/vi', 'V7(96)/vi iv iio6(b2) iio6 iio6(4b2)', 'Fr2/ii V43/ii', 'I6 I6(#5) ii65 vii%65/IV bVI+ iv6 V43(9)/V']	['5 5 4', '3 b3 2', '6 5 5 5', '1 7', '1 7', '4 3', '4 3', '5 4 4', '5 5 5 4', '3 b3 2', '6 5 5 5', '1 7', '1 7', '4 3', '4 3', '5 4 4', '5 5 5 4', '3 b3 2', '6 5 5 5', '3 3 2 2 1']	['V7 vii%65/IV ii2/IV', 'V43/ii Fr6/V V7/V', 'V43(9)/V V(964) V7(94) V7', 'vi/iii V7(96)/iii', 'vi/iii V7(96)/iii', 'vi/vi V7(96)/vi', 'vi/vi V7(96)/vi', 'iio6(4b2) iio6 iv%7', 'V(4) V7 vii%65/IV ii2/IV', 'V43/ii Fr6/V V7/V', 'V43(9)/V V(964) V7(94) V7', 'vi/iii V7(96)/iii', 'vi/iii V7(96)/iii', 'vi/vi V7(96)/vi', 'vi/vi V7(96)/vi', 'iio6(4b2) iio6 iv%7', 'V(4) V7 vii%65/IV ii2/IV', 'V43/ii Fr6/V V7/V', 'V43(9)/V V(964) V7(94) V7', 'I6(6) I6 V43(9) V43 I(9)']	('grieg_lyric_pieces', 'op57n04', 0)	('grieg_lyric_pieces', 'op57n04', 115)
