corpus	piece	i	mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	alt_label	volta	pedalend	placement	bass_name
ABC	n13op130_01	187	63	62	228	228	2.0	1/2	1/2	4/4	4	1	V65/V	Bb	bVI		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					C
ABC	n13op130_01	188	64	63	230	230	4.0	0	0	4/4	4	1	V7	Bb	bVI		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					Db
ABC	n13op130_01	189	65	64	234	234	3.0	0	0	4/4	4	1	I64	Bb	bVI		I64		I		64					M	False	False	(1, 0, 4)	()	0	1					Db
ABC	n13op130_01	478	153	152	1133/2	1157/2	0.5	1/8	1/8	4/4	4	1	#viio6	Bb	iv		#viio6		#vii	o	6					o	False	True	(2, -1, 5)	()	5	2					F
ABC	n13op130_01	479	153	152	567	579	0.5	1/4	1/4	4/4	4	1	i6	Bb	iv		i6		i		6					m	False	True	(-3, 1, 0)	()	0	-3					Gb
ABC	n13op130_01	480	153	152	1135/2	1159/2	0.5	3/8	3/8	4/4	4	1	V65/IV	Bb	iv		V65/IV		V		65		IV			Mm7	False	True	(4, 1, -2, 0)	()	0	4					G
ABC	n13op130_01	481	153	152	568	580	0.5	1/2	1/2	4/4	4	1	IV	Bb	iv		IV		IV							M	False	True	(-1, 3, 0)	()	-1	-1					Ab
ABC	n13op130_01	530	171	170	640	652	2.0	1/2	1/2	4/4	4	1	I6	Bb	bIII		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					F
ABC	n13op130_01	531	172	171	642	654	2.0	0	0	4/4	4	1	ii65	Bb	bIII		ii65		ii		65					mm7	False	False	(-1, 3, 0, 2)	()	2	-1					Gb
ABC	n13op130_01	532	172	171	644	656	2.0	1/2	1/2	4/4	4	1	V65/V	Bb	bIII		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					G
ABC	n13op130_01	533	173	172	646	658	1.0	0	0	4/4	4	1	V	Bb	bIII		V		V							M	False	False	(1, 5, 2)	()	1	1					Ab
ABC	n13op130_01	534	173	172	647	659	1.0	1/4	1/4	4/4	4	1	#viio7/vi	Bb	bIII		#viio7/vi		#vii	o	7		vi			o7	False	False	(8, 5, 2, -1)	()	8	8					A
ABC	n13op130_01	535	173	172	648	660	2.0	1/2	1/2	4/4	4	1	vi	Bb	bIII		vi		vi							m	False	False	(3, 0, 4)	()	3	3					Bb
ABC	n13op130_01	552	183	182	688	700	2.0	1/2	1/2	4/4	4	1	I6	Bb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					D
ABC	n13op130_01	553	184	183	690	702	2.0	0	0	4/4	4	1	ii65	Bb	I		ii65		ii		65					mm7	False	False	(-1, 3, 0, 2)	()	2	-1					Eb
ABC	n13op130_01	554	184	183	692	704	2.0	1/2	1/2	4/4	4	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					E
ABC	n13op130_01	555	185	184	694	706	2.0	0	0	4/4	4	1	V	Bb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					F
ABC	n13op130_01	556	185	184	696	708	1.0	1/2	1/2	4/4	4	1	V7	Bb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					F
ABC	n13op130_05	6	2	2	5	5	1.0	1/2	1/2	3/4	4	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
ABC	n13op130_05	7	3	3	6	6	2.5	0	0	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Ab
ABC	n13op130_05	8	3	3	17/2	17/2	0.5	5/8	5/8	3/4	4	1	vii%7/V	Eb	I		vii%7/V		vii	%	7		V			%7	False	False	(6, 3, 0, 4)	()	6	6					A
ABC	n13op130_05	9	4	4	9	9	1.0	0	0	3/4	4	1	V	Eb	I		V		V							M	False	False	(1, 5, 2)	()	1	1					Bb
ABC	n13op130_05	139	50	50	149	149	1.0	1/2	1/2	3/4	4	1	I6	Eb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G
ABC	n13op130_05	140	51	51	150	150	2.0	0	0	3/4	4	1	ii6	Eb	I		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					Ab
ABC	n13op130_05	141	51	51	152	152	1.0	1/2	1/2	3/4	4	1	vii%7/V	Eb	I		vii%7/V		vii	%	7		V			%7	False	False	(6, 3, 0, 4)	()	6	6					A
ABC	n13op130_05	142	52	52	153	153	1.0	0	0	3/4	4	1	V\\	Eb	I		V		V						\\	M	False	False	(1, 5, 2)	()	1	1					Bb
ABC	n13op130_06	100	73	71	140	144	2.0	0	0	2/4	4	1	I6	Bb	V		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					A
ABC	n13op130_06	101	74	72	142	146	0.5	0	0	2/4	4	1	IV	Bb	V		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Bb
ABC	n13op130_06	102	74	72	285/2	293/2	0.5	1/8	1/8	2/4	4	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					B
ABC	n13op130_06	103	74	72	143	147	1.0	1/4	1/4	2/4	4	1	V	Bb	V		V		V							M	False	False	(1, 5, 2)	()	1	1					C
ABC	n13op130_06	377	302	297	592	602	1.0	0	0	2/4	4	1	I6	Bb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					D
ABC	n13op130_06	378	302	297	593	603	0.5	1/4	1/4	2/4	4	1	IV	Bb	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Eb
ABC	n13op130_06	379	302	297	1187/2	1207/2	0.5	3/8	3/8	2/4	4	1	vii%7/V	Bb	I		vii%7/V		vii	%	7		V			%7	False	False	(6, 3, 0, 4)	()	6	6					E
ABC	n13op130_06	380	303	298	594	604	2.0	0	0	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					F
ABC	n13op130_06	394	316	311	620	630	2.0	0	0	2/4	4	1	I6	Bb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					D
ABC	n13op130_06	395	317	312	622	632	0.5	0	0	2/4	4	1	IV	Bb	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					Eb
ABC	n13op130_06	396	317	312	1245/2	1265/2	0.5	1/8	1/8	2/4	4	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					E
ABC	n13op130_06	397	317	312	623	633	0.5	1/4	1/4	2/4	4	1	V(64)	Bb	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					F
ABC	n13op130_06	398	317	312	1247/2	1267/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					F
ABC	n13op130_06	450	368	363	725	735	1.0	1/4	1/4	2/4	4	1	ii	Bb	I		ii		ii							m	False	False	(2, -1, 3)	()	2	2					C
ABC	n13op130_06	451	369	364	726	736	1.0	0	0	2/4	4	1	#viio7/iii	Bb	I		#viio7/iii		#vii	o	7		iii			o7	False	False	(9, 6, 3, 0)	()	9	9					C#
ABC	n13op130_06	452	369	364	727	737	3.0	1/4	1/4	2/4	4	1	I6	Bb	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					D
ABC	n13op130_06	453	371	366	730	740	1.0	0	0	2/4	4	1	V2	Bb	I		V2		V		2					Mm7	False	False	(-1, 1, 5, 2)	()	1	-1					Eb
ABC	n14op131_01	55	19	18	70	70	1.0	1/4	1/4	2/2	4	1	V64	c#	vii		V64		V		64					M	True	True	(2, 1, 5)	()	1	2					C#
ABC	n14op131_01	56	19	18	71	71	1.0	1/2	1/2	2/2	4	1	i6	c#	vii		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					D
ABC	n14op131_01	57	19	18	72	72	1.0	3/4	3/4	2/2	4	1	#io6	c#	vii		#io6		#i	o	6					o	True	True	(4, 1, 7)	()	7	4					D#
ABC	n14op131_01	58	20	19	73	73	1.0	0	0	2/2	4	1	#io65	c#	vii		#io65		#i	o	65					o7	True	True	(4, 1, -2, 7)	()	7	4					D#
ABC	n14op131_01	59	20	19	74	74	1.0	1/4	1/4	2/2	4	1	ii6	c#	vii		ii6		ii		6					m	True	True	(-1, 3, 2)	()	2	-1					E
ABC	n14op131_01	60	20	19	75	75	1.0	1/2	1/2	2/2	4	1	#viio6/iv	c#	vii		#viio6/iv		#vii	o	6		iv			o	True	True	(1, -2, 4)	()	4	1					F#
ABC	n14op131_01	61	20	19	76	76	1.0	3/4	3/4	2/2	4	1	#vo7	c#	vii		#vo7		#v	o	7					o7	True	True	(8, 5, 2, -1)	()	8	8					F##
ABC	n14op131_01	62	21	20	77	77	1.0	0	0	2/2	4	1	i.V(64)	c#	i		V(64)		V			64				M	True	True	(1, 0, -3)	()	1	1					G#
ABC	n14op131_01	63	21	20	78	78	1.0	1/4	1/4	2/2	4	1	Ger6	c#	i		Ger6	Ger	vii	o	65	b3	V			Ger	True	True	(-4, 0, -3, 6)	()	6	-4					A
ABC	n14op131_01	259	89	88	351	351	1.0	1/2	1/2	2/2	4	1	V43	c#	i		V43		V		43					Mm7	True	True	(2, -1, 1, 5)	()	1	2					D#
ABC	n14op131_01	260	89	88	352	352	1.0	3/4	3/4	2/2	4	1	i6	c#	i		i6		i		6					m	True	True	(-3, 1, 0)	()	0	-3					E
ABC	n14op131_01	261	90	89	353	353	1.0	0	0	2/2	4	1	V6/iv	c#	i		V6/iv		V		6		iv			M	True	True	(4, 1, 0)	()	0	4					E#
ABC	n14op131_01	262	90	89	354	354	1.0	1/4	1/4	2/2	4	1	V65/iv	c#	i		V65/iv		V		65		iv			Mm7	True	True	(4, 1, -2, 0)	()	0	4					E#
ABC	n14op131_01	263	90	89	355	355	1.0	1/2	1/2	2/2	4	1	iv	c#	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					F#
ABC	n14op131_03	22	9	8	35	35	1.0	3/4	3/4	4/4	4	1	I6	b	IV		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					G#
ABC	n14op131_03	23	10	9	36	36	0.5	0	0	4/4	4	1	IV	b	IV		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					A
ABC	n14op131_03	24	10	9	73/2	73/2	2.0	1/8	1/8	4/4	4	1	V65/V	b	IV		V65/V		V		65		V			Mm7	True	False	(6, 3, 0, 2)	()	2	6					A#
ABC	n14op131_03	25	10	9	77/2	77/2	0.5	5/8	5/8	4/4	4	1	V(64)	b	IV		V(64)		V			64				M	True	False	(1, 0, 4)	()	1	1					B
ABC	n14op131_03	26	10	9	39	39	1.0	3/4	3/4	4/4	4	1	V7	b	IV		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					B
ABC	n14op131_04	630	262	260	990	992	2.0	0	0	2/4	4	1	V65/vi	A	bVI		V65/vi		V		65		vi			Mm7	False	False	(8, 5, 2, 4)	()	4	8					C#
ABC	n14op131_04	631	263	261	992	994	1.5	0	0	2/4	4	1	vi	A	bVI		vi		vi							m	False	False	(3, 0, 4)	()	3	3					D
ABC	n14op131_04	632	263	261	1987/2	1991/2	2.5	3/8	3/8	2/4	4	1	I.viio/V	A	I		viio/V		vii	o			V			o	False	False	(6, 3, 0)	()	6	6					D#
ABC	n14op131_04	633	265	263	996	998	4.0	0	0	2/4	4	1	V7(4)	A	I		V7(4)		V		7	4				Mm7	False	False	(1, 0, 2, -1)	()	1	1					E
ABC	n14op131_05	58	64	63	252	252	4.0	0	0	2/2	4	1	I6	E	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G#
ABC	n14op131_05	59	65	64	256	256	1.0	0	0	2/2	4	1	IV(4)	E	I		IV(4)		IV			4				M	False	False	(-1, 5, 0)	()	-1	-1					A
ABC	n14op131_05	60	65	64	257	257	1.0	1/4	1/4	2/2	4	1	V65/V	E	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A#
ABC	n14op131_05	61	65	64	258	258	1.0	1/2	1/2	2/2	4	1	V(64)	E	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					B
ABC	n14op131_05	62	65	64	259	259	9.0	3/4	3/4	2/2	4	1	V7	E	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					B
ABC	n14op131_05	174	139	138	542	554	2.0	1/2	1/2	2/2	4	1	V/vi	E	IV		V/vi		V				vi			M	False	False	(4, 8, 5)	()	4	4					C#
ABC	n14op131_05	175	140	139	544	556	2.0	0	0	2/2	4	1	ii6	E	IV		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					D
ABC	n14op131_05	176	140	139	546	558	2.0	1/2	1/2	2/2	4	1	V65/V	E	IV		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					D#
ABC	n14op131_05	177	141	140	548	560	2.0	0	0	2/2	4	1	V(64)	E	IV		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					E
ABC	n14op131_05	271	232	231	912	924	4.0	0	0	2/2	4	1	I6	E	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G#
ABC	n14op131_05	272	233	232	916	928	1.0	0	0	2/2	4	1	IV(6)	E	I		IV(6)		IV			6				M	False	False	(-1, 3, 2)	()	-1	-1					A
ABC	n14op131_05	273	233	232	917	929	1.0	1/4	1/4	2/2	4	1	V65/V	E	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A#
ABC	n14op131_05	274	233	232	918	930	1.0	1/2	1/2	2/2	4	1	V(64)	E	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					B
ABC	n14op131_05	275	233	232	919	931	1.0	3/4	3/4	2/2	4	1	V7	E	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					B
ABC	n14op131_05	369	297	296	1174	1186	2.0	1/2	1/2	2/2	4	1	V/vi	E	IV		V/vi		V				vi			M	False	False	(4, 8, 5)	()	4	4					C#
ABC	n14op131_05	370	298	297	1176	1188	2.0	0	0	2/2	4	1	#vo2	E	IV		#vo2		#v	o	2					o7	False	False	(-1, 8, 5, 2)	()	8	-1					D
ABC	n14op131_05	371	298	297	1178	1190	2.0	1/2	1/2	2/2	4	1	#ivo7	E	IV		#ivo7		#iv	o	7					o7	False	False	(6, 3, 0, -3)	()	6	6					D#
ABC	n14op131_05	372	299	298	1180	1192	2.0	0	0	2/2	4	1	V(64)	E	IV		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					E
ABC	n14op131_05	373	299	298	1182	1194	2.0	1/2	1/2	2/2	4	1	V	E	IV		V		V							M	False	False	(1, 5, 2)	()	1	1					E
ABC	n14op131_05	385	305	304	1206	1218	2.0	1/2	1/2	2/2	4	1	V/vi	E	IV		V/vi		V				vi			M	False	False	(4, 8, 5)	()	4	4					C#
ABC	n14op131_05	386	306	305	1208	1220	2.0	0	0	2/2	4	1	ii6	E	IV		ii6		ii		6					m	False	False	(-1, 3, 2)	()	2	-1					D
ABC	n14op131_05	387	306	305	1210	1222	2.0	1/2	1/2	2/2	4	1	V65/V	E	IV		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					D#
ABC	n14op131_05	388	307	306	1212	1224	2.0	0	0	2/2	4	1	V(64)	E	IV		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					E
ABC	n14op131_05	389	307	306	1214	1226	2.0	1/2	1/2	2/2	4	1	V7	E	IV		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					E
ABC	n14op131_05	481	398	397	1576	1588	4.0	0	0	2/2	4	1	I6	E	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G#
ABC	n14op131_05	482	399	398	1580	1592	1.0	0	0	2/2	4	1	IV(6)	E	I		IV(6)		IV			6				M	False	False	(-1, 3, 2)	()	-1	-1					A
ABC	n14op131_05	483	399	398	1581	1593	1.0	1/4	1/4	2/2	4	1	V65/V	E	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A#
ABC	n14op131_05	484	399	398	1582	1594	1.0	1/2	1/2	2/2	4	1	V(64)	E	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					B
ABC	n14op131_05	485	399	398	1583	1595	1.0	3/4	3/4	2/2	4	1	V7	E	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					B
ABC	n14op131_05	526	446	445	1768	1780	4.0	0	0	2/2	4	1	I6	E	I		I6		I		6					M	False	False	(4, 1, 0)	()	0	4					G#
ABC	n14op131_05	527	447	446	1772	1784	1.0	0	0	2/2	4	1	IV(6)	E	I		IV(6)		IV			6				M	False	False	(-1, 3, 2)	()	-1	-1					A
ABC	n14op131_05	528	447	446	1773	1785	1.0	1/4	1/4	2/2	4	1	V65/V	E	I		V65/V		V		65		V			Mm7	False	False	(6, 3, 0, 2)	()	2	6					A#
ABC	n14op131_05	529	447	446	1774	1786	1.0	1/2	1/2	2/2	4	1	V(64)	E	I		V(64)		V			64				M	False	False	(1, 0, 4)	()	1	1					B
ABC	n14op131_05	530	447	446	1775	1787	1.0	3/4	3/4	2/2	4	1	V7	E	I		V7		V		7					Mm7	False	False	(1, 5, 2, -1)	()	1	1					B
ABC	n15op132_01	31	16	16	63	63	1.0	3/4	3/4	4/4	4	1	iio7	a	i		iio7		ii	o	7					o7	True	True	(2, -1, -4, -7)	()	2	2					B
ABC	n15op132_01	32	17	17	64	64	1.0	0	0	4/4	4	1	i6(6)	a	i		i6(6)		i		6	6				m	True	True	(-3, -4, 0)	()	0	-3					C
ABC	n15op132_01	33	17	17	65	65	2.0	1/4	1/4	4/4	4	1	i6(#7b2)	a	i		i6(#7b2)		i		6	#7b2				m	True	True	(-3, 1, -5, 5)	()	0	-3					C
ABC	n15op132_01	34	17	17	67	67	1.0	3/4	3/4	4/4	4	1	V6/iv	a	i		V6/iv		V		6		iv			M	True	True	(4, 1, 0)	()	0	4					C#
ABC	n15op132_01	35	18	18	68	68	1.0	0	0	4/4	4	1	iv(4)	a	i		iv(4)		iv			4				m	True	True	(-1, -2, 0)	()	-1	-1					D
ABC	n15op132_01	36	18	18	69	69	1.0	1/4	1/4	4/4	4	1	iv	a	i		iv		iv							m	True	True	(-1, -4, 0)	()	-1	-1					D
ABC	n15op132_01	37	18	18	70	70	1.0	1/2	1/2	4/4	4	1	bII6(6)	a	i		bII6(6)		bII		6	6				M	True	True	(-1, -2, -5)	()	-5	-1					D
ABC	n15op132_01	95	46	46	181	181	1.0	1/4	1/4	4/4	4	1	I6	a	VI		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					A
ABC	n15op132_01	96	46	46	182	182	3.0	1/2	1/2	4/4	4	1	IV	a	VI		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					Bb
ABC	n15op132_01	97	47	47	185	185	1.0	1/4	1/4	4/4	4	1	V65/V	a	VI		V65/V		V		65		V			Mm7	True	False	(6, 3, 0, 2)	()	2	6					B
ABC	n15op132_01	98	47	47	186	186	1.0	1/2	1/2	4/4	4	1	V(64)	a	VI		V(64)		V			64				M	True	False	(1, 0, 4)	()	1	1					C
ABC	n15op132_01	99	47	47	187	187	0.75	3/4	3/4	4/4	4	1	V7(6)	a	VI		V7(6)		V		7	6				Mm7	True	False	(1, 5, 4, -1)	()	1	1					C
ABC	n15op132_01	100	47	47	751/4	751/4	0.25	15/16	15/16	4/4	4	1	V7	a	VI		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					C
ABC	n15op132_01	363	157	157	2507/4	2507/4	1.0	11/16	11/16	4/4	4	1	viio(#3)/IV	a	III		viio(#3)/IV		vii	o		#3	IV			o	True	False	(4, 8, -2)	()	4	4					E
ABC	n15op132_01	364	157	157	2511/4	2511/4	1.0	15/16	15/16	4/4	4	1	IV	a	III		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					F
ABC	n15op132_01	365	158	158	2515/4	2515/4	1.0	3/16	3/16	4/4	4	1	viio43	a	III		viio43		vii	o	43					o7	True	False	(-1, -4, 5, 2)	()	5	-1					F
ABC	n15op132_01	366	158	158	2519/4	2519/4	1.0	7/16	7/16	4/4	4	1	viio7/V	a	III		viio7/V		vii	o	7		V			o7	True	False	(6, 3, 0, -3)	()	6	6					F#
ABC	n15op132_01	367	158	158	2523/4	2523/4	1.0	11/16	11/16	4/4	4	1	V(64)	a	III		V(64)		V			64				M	True	False	(1, 0, 4)	()	1	1					G
ABC	n15op132_01	368	158	158	2527/4	2527/4	0.25	15/16	15/16	4/4	4	1	V7	a	III		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					G
ABC	n15op132_02	187	85	84	249	252	1.0	0	0	3/4	4	1	III	A	I		III		III							M	False	False	(4, 8, 5)	()	4	4					C#
ABC	n15op132_02	188	85	84	250	253	1.0	1/4	1/4	3/4	4	1	IV(11)	A	I		IV(11)		IV			11				M	False	False	(-1, 3, 0)	(5,)	-1	-1					D
ABC	n15op132_02	189	85	84	251	254	1.0	1/2	1/2	3/4	4	1	IV	A	I		IV		IV							M	False	False	(-1, 3, 0)	()	-1	-1					D
ABC	n15op132_02	190	86	85	252	255	1.0	0	0	3/4	4	1	viio/V	A	I		viio/V		vii	o			V			o	False	False	(6, 3, 0)	()	6	6					D#
ABC	n15op132_02	191	86	85	253	256	1.0	1/4	1/4	3/4	4	1	V(9)	A	I		V(9)		V			9				M	False	False	(1, 5, 2)	(3,)	1	1					E
ABC	n15op132_02	192	86	85	254	257	1.0	1/2	1/2	3/4	4	1	V	A	I		V		V							M	False	False	(1, 5, 2)	()	1	1					E
ABC	n15op132_02	267	112	106	316	334	1.0	1/4	1/4	3/4	4	1	V6	A	I		V6		V		6					M	False	False	(5, 2, 1)	()	1	5					G#
ABC	n15op132_02	268	112	106	317	335	0.5	1/2	1/2	3/4	4	1	vii%7	A	I		vii%7		vii	%	7					%7	False	False	(5, 2, -1, 3)	()	5	5					G#
ABC	n15op132_02	269	112	106	635/2	671/2	0.5	5/8	5/8	3/4	4	1	I	A	I		I		I							M	False	False	(0, 4, 1)	()	0	0					A
ABC	n15op132_02	270	113	107	318	336	1.0	0	0	3/4	4	1	#viio/ii	A	I		#viio/ii		#vii	o			ii			o	False	False	(7, 4, 1)	()	7	7					A#
ABC	n15op132_02	271	113	107	319	337	1.0	1/4	1/4	3/4	4	1	ii	A	I		ii		ii							m	False	False	(2, -1, 3)	()	2	2					B
ABC	n15op132_05	469	249	249	745	745	1.0	1/4	1/4	3/4	4	1	I6	a	III		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					E
ABC	n15op132_05	470	249	249	746	746	1.0	1/2	1/2	3/4	4	1	IV	a	III		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					F
ABC	n15op132_05	471	250	250	747	747	1.0	0	0	3/4	4	1	ii65	a	III		ii65		ii		65					mm7	True	False	(-1, 3, 0, 2)	()	2	-1					F
ABC	n15op132_05	472	250	250	748	748	1.0	1/4	1/4	3/4	4	1	viio/V	a	III		viio/V		vii	o			V			o	True	False	(6, 3, 0)	()	6	6					F#
ABC	n15op132_05	473	250	250	749	749	1.0	1/2	1/2	3/4	4	1	V	a	III		V		V							M	True	False	(1, 5, 2)	()	1	1					G
ABC	n15op132_05	474	251	251	750	750	1.0	0	0	3/4	4	1	V7	a	III		V7		V		7					Mm7	True	False	(1, 5, 2, -1)	()	1	1					G
ABC	n15op132_05	598	315	315	942	942	2.0	0	0	3/4	4	1	I64	a	I		I64		I		64					M	True	False	(1, 0, 4)	()	0	1					E
ABC	n15op132_05	599	315	315	944	944	1.0	1/2	1/2	3/4	4	1	#viio7/vi	a	I		#viio7/vi		#vii	o	7		vi			o7	True	False	(8, 5, 2, -1)	()	8	8					E#
ABC	n15op132_05	600	316	316	945	945	1.0	0	0	3/4	4	1	IV6	a	I		IV6		IV		6					M	True	False	(3, 0, -1)	()	-1	3					F#
ABC	n15op132_05	601	316	316	946	946	1.0	1/4	1/4	3/4	4	1	V2/IV	a	I		V2/IV		V		2		IV			Mm7	True	False	(-2, 0, 4, 1)	()	0	-2					G
ABC	n15op132_05	661	363	363	1087	1087	1.0	1/4	1/4	3/4	4	1	I6	a	I		I6		I		6					M	True	False	(4, 1, 0)	()	0	4					C#
ABC	n15op132_05	662	363	363	1088	1088	1.0	1/2	1/2	3/4	4	1	IV	a	I		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					D
ABC	n15op132_05	663	364	364	1089	1089	1.0	0	0	3/4	4	1	I64(#4)	a	I		I64(#4)		I		64	#4				M	True	False	(6, 0, 4)	()	0	6					D#
ABC	n15op132_05	664	364	364	1090	1090	1.0	1/4	1/4	3/4	4	1	I64	a	I		I64		I		64					M	True	False	(1, 0, 4)	()	0	1					E
ABC	n15op132_05	665	364	364	1091	1091	2.0	1/2	1/2	3/4	4	1	#viio7/vi	a	I		#viio7/vi		#vii	o	7		vi			o7	True	False	(8, 5, 2, -1)	()	8	8					E#
ABC	n15op132_05	666	365	365	1093	1093	1.0	1/4	1/4	3/4	4	1	vi	a	I		vi		vi							m	True	False	(3, 0, 4)	()	3	3					F#
ABC	n15op132_05	667	365	365	1094	1094	0.5	1/2	1/2	3/4	4	1	IV6	a	I		IV6		IV		6					M	True	False	(3, 0, -1)	()	-1	3					F#
ABC	n15op132_05	719	395	395	1182	1182	3.0	0	0	3/4	4	1	i6	a	I		i6		i		6					m	True	False	(-3, 1, 0)	()	0	-3					C
ABC	n15op132_05	720	396	396	1185	1185	2.0	0	0	3/4	4	1	vio64	a	I		vio64		vi	o	64					o	True	False	(-3, 3, 0)	()	3	-3					C
ABC	n15op132_05	721	396	396	1187	1187	1.0	1/2	1/2	3/4	4	1	vi64	a	I		vi64		vi		64					m	True	False	(4, 3, 0)	()	3	4					C#
ABC	n15op132_05	722	397	397	1188	1188	1.0	0	0	3/4	4	1	IV	a	I		IV		IV							M	True	False	(-1, 3, 0)	()	-1	-1					D
ABC	n15op132_05	723	397	397	1189	1189	2.0	1/4	1/4	3/4	4	1	#iv	a	I		#iv		#iv							m	True	False	(6, 3, 7)	()	6	6					D#
ABC	n15op132_05	724	398	398	1191	1191	3.0	0	0	3/4	4	1	V	a	I		V		V							M	True	False	(1, 5, 2)	()	1	1					E
bach_en_fr_suites	BWV806_01_Prelude	63	14	14	78		6.0	0	0	12/8	2	1	V7	A	vi		V7		V		7					Mm7	False	True	(1, 5, 2, -1)	()	1	1					C#
bach_en_fr_suites	BWV806_01_Prelude	64	15	15	84		1.5	0	0	12/8	2	1	VI	A	vi		VI		VI							M	False	True	(-4, 0, -3)	()	-4	-4					D
bach_en_fr_suites	BWV806_01_Prelude	65	15	15	171/2		1.5	3/8	3/8	12/8	2	1	V65/VII	A	vi		V65/VII		V		65		VII			Mm7	False	True	(3, 0, -3, -1)	()	-1	3					D#
bach_en_fr_suites	BWV806_01_Prelude	66	15	15	87		1.5	3/4	3/4	12/8	2	1	VII	A	vi		VII		VII							M	False	True	(-2, 2, -1)	()	-2	-2					E
bach_en_fr_suites	BWV806_01_Prelude	67	15	15	177/2		1.5	9/8	9/8	12/8	2	1	V65	A	vi		V65		V		65					Mm7	False	True	(5, 2, -1, 1)	()	1	5					E#
bach_en_fr_suites	BWV806_01_Prelude	68	16	16	90		1.0	0	0	12/8	2	1	i	A	vi		i		i							m	False	True	(0, -3, 1)	()	0	0					F#
